GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04
Id,Id2,Geography,Both sexes,Male,Female
1500000US510594711001,510594711001,"Block Group 1, Census Tract 4711, Fairfax County, Virginia",37.4,36.8,37.8
1500000US510594711002,510594711002,"Block Group 2, Census Tract 4711, Fairfax County, Virginia",37.7,36.8,38.9
1500000US510594711003,510594711003,"Block Group 3, Census Tract 4711, Fairfax County, Virginia",35.0,34.6,35.4
1500000US510594711004,510594711004,"Block Group 4, Census Tract 4711, Fairfax County, Virginia",31.7,30.7,33.0
1500000US510594711005,510594711005,"Block Group 5, Census Tract 4711, Fairfax County, Virginia",42.7,42.2,43.3
1500000US510594712001,510594712001,"Block Group 1, Census Tract 4712, Fairfax County, Virginia",41.5,41.4,41.5
1500000US510594712002,510594712002,"Block Group 2, Census Tract 4712, Fairfax County, Virginia",30.2,31.1,29.7
1500000US510594712003,510594712003,"Block Group 3, Census Tract 4712, Fairfax County, Virginia",33.7,32.4,35.2
1500000US510594712004,510594712004,"Block Group 4, Census Tract 4712, Fairfax County, Virginia",33.6,32.5,35.2
1500000US510594713001,510594713001,"Block Group 1, Census Tract 4713, Fairfax County, Virginia",29.5,29.3,29.6
1500000US510594713002,510594713002,"Block Group 2, Census Tract 4713, Fairfax County, Virginia",32.1,32.0,32.4
1500000US510594713003,510594713003,"Block Group 3, Census Tract 4713, Fairfax County, Virginia",34.6,34.0,35.1
1500000US510594713004,510594713004,"Block Group 4, Census Tract 4713, Fairfax County, Virginia",41.6,41.6,41.6
1500000US510594714001,510594714001,"Block Group 1, Census Tract 4714, Fairfax County, Virginia",39.9,38.0,42.1
1500000US510594714002,510594714002,"Block Group 2, Census Tract 4714, Fairfax County, Virginia",33.5,33.1,33.9
1500000US510594714003,510594714003,"Block Group 3, Census Tract 4714, Fairfax County, Virginia",33.6,32.7,34.4
1500000US510594801001,510594801001,"Block Group 1, Census Tract 4801, Fairfax County, Virginia",42.7,43.2,42.4
1500000US510594801002,510594801002,"Block Group 2, Census Tract 4801, Fairfax County, Virginia",46.2,46.0,46.3
1500000US510594801003,510594801003,"Block Group 3, Census Tract 4801, Fairfax County, Virginia",44.5,44.1,44.7
1500000US510594801004,510594801004,"Block Group 4, Census Tract 4801, Fairfax County, Virginia",43.5,44.3,42.7
1500000US510594801005,510594801005,"Block Group 5, Census Tract 4801, Fairfax County, Virginia",47.5,49.0,45.7
1500000US510594802001,510594802001,"Block Group 1, Census Tract 4802, Fairfax County, Virginia",43.7,45.4,42.7
1500000US510594802002,510594802002,"Block Group 2, Census Tract 4802, Fairfax County, Virginia",43.9,45.0,43.0
1500000US510594802003,510594802003,"Block Group 3, Census Tract 4802, Fairfax County, Virginia",42.6,42.9,42.4
1500000US510594802004,510594802004,"Block Group 4, Census Tract 4802, Fairfax County, Virginia",31.4,32.1,30.4
1500000US510594802005,510594802005,"Block Group 5, Census Tract 4802, Fairfax County, Virginia",31.5,31.8,31.2
1500000US510594802006,510594802006,"Block Group 6, Census Tract 4802, Fairfax County, Virginia",50.2,46.5,52.8
1500000US510594803001,510594803001,"Block Group 1, Census Tract 4803, Fairfax County, Virginia",42.5,42.8,42.2
1500000US510594803002,510594803002,"Block Group 2, Census Tract 4803, Fairfax County, Virginia",43.0,43.4,42.7
1500000US510594803003,510594803003,"Block Group 3, Census Tract 4803, Fairfax County, Virginia",43.2,43.5,42.9
1500000US510594804001,510594804001,"Block Group 1, Census Tract 4804, Fairfax County, Virginia",39.1,38.2,39.5
1500000US510594804002,510594804002,"Block Group 2, Census Tract 4804, Fairfax County, Virginia",41.0,41.8,40.2
1500000US510594804003,510594804003,"Block Group 3, Census Tract 4804, Fairfax County, Virginia",41.4,41.5,41.4
1500000US510594804004,510594804004,"Block Group 4, Census Tract 4804, Fairfax County, Virginia",37.8,38.0,37.7
1500000US510594804005,510594804005,"Block Group 5, Census Tract 4804, Fairfax County, Virginia",40.6,40.0,41.1
1500000US510594805001,510594805001,"Block Group 1, Census Tract 4805, Fairfax County, Virginia",34.8,34.7,34.8
1500000US510594805002,510594805002,"Block Group 2, Census Tract 4805, Fairfax County, Virginia",36.0,35.6,36.3
1500000US510594805003,510594805003,"Block Group 3, Census Tract 4805, Fairfax County, Virginia",35.6,35.6,35.6
1500000US510594805004,510594805004,"Block Group 4, Census Tract 4805, Fairfax County, Virginia",33.7,31.6,35.1
1500000US510594805005,510594805005,"Block Group 5, Census Tract 4805, Fairfax County, Virginia",34.7,34.7,34.9
1500000US510594805006,510594805006,"Block Group 6, Census Tract 4805, Fairfax County, Virginia",38.9,39.3,38.6
1500000US510594805007,510594805007,"Block Group 7, Census Tract 4805, Fairfax County, Virginia",35.7,34.8,36.3
1500000US510594805008,510594805008,"Block Group 8, Census Tract 4805, Fairfax County, Virginia",32.2,31.7,32.6
1500000US510594808001,510594808001,"Block Group 1, Census Tract 4808, Fairfax County, Virginia",32.6,31.9,33.1
1500000US510594808002,510594808002,"Block Group 2, Census Tract 4808, Fairfax County, Virginia",34.9,34.9,35.0
1500000US510594808003,510594808003,"Block Group 3, Census Tract 4808, Fairfax County, Virginia",37.4,37.1,37.7
1500000US510594808004,510594808004,"Block Group 4, Census Tract 4808, Fairfax County, Virginia",29.6,28.6,31.0
1500000US510594808005,510594808005,"Block Group 5, Census Tract 4808, Fairfax County, Virginia",38.4,36.9,39.4
1500000US510594808006,510594808006,"Block Group 6, Census Tract 4808, Fairfax County, Virginia",33.6,32.2,35.1
1500000US510594808007,510594808007,"Block Group 7, Census Tract 4808, Fairfax County, Virginia",28.9,29.0,28.5
1500000US510594809001,510594809001,"Block Group 1, Census Tract 4809, Fairfax County, Virginia",37.3,36.7,37.8
1500000US510594809002,510594809002,"Block Group 2, Census Tract 4809, Fairfax County, Virginia",35.1,31.6,38.6
1500000US510594809003,510594809003,"Block Group 3, Census Tract 4809, Fairfax County, Virginia",29.3,28.8,30.3
1500000US510594809004,510594809004,"Block Group 4, Census Tract 4809, Fairfax County, Virginia",36.4,35.6,36.9
1500000US510594809005,510594809005,"Block Group 5, Census Tract 4809, Fairfax County, Virginia",30.7,29.5,31.6
1500000US510594809006,510594809006,"Block Group 6, Census Tract 4809, Fairfax County, Virginia",27.8,27.6,28.0
1500000US510594809007,510594809007,"Block Group 7, Census Tract 4809, Fairfax County, Virginia",32.7,31.4,33.7
1500000US510594809008,510594809008,"Block Group 8, Census Tract 4809, Fairfax County, Virginia",34.0,34.7,33.4
1500000US510594809009,510594809009,"Block Group 9, Census Tract 4809, Fairfax County, Virginia",30.5,29.9,31.1
1500000US510594810001,510594810001,"Block Group 1, Census Tract 4810, Fairfax County, Virginia",29.2,29.0,29.3
1500000US510594811001,510594811001,"Block Group 1, Census Tract 4811, Fairfax County, Virginia",30.5,30.6,30.4
1500000US510594811002,510594811002,"Block Group 2, Census Tract 4811, Fairfax County, Virginia",30.9,31.0,30.8
1500000US510594811003,510594811003,"Block Group 3, Census Tract 4811, Fairfax County, Virginia",35.1,35.2,35.1
1500000US510594811004,510594811004,"Block Group 4, Census Tract 4811, Fairfax County, Virginia",37.0,36.1,37.5
1500000US510594811005,510594811005,"Block Group 5, Census Tract 4811, Fairfax County, Virginia",35.7,34.8,36.6
1500000US510594811006,510594811006,"Block Group 6, Census Tract 4811, Fairfax County, Virginia",36.7,37.9,35.8
1500000US510594812001,510594812001,"Block Group 1, Census Tract 4812, Fairfax County, Virginia",36.5,36.4,36.6
1500000US510594812002,510594812002,"Block Group 2, Census Tract 4812, Fairfax County, Virginia",29.1,27.9,30.0
1500000US510594812003,510594812003,"Block Group 3, Census Tract 4812, Fairfax County, Virginia",34.3,33.7,34.9
1500000US510594814001,510594814001,"Block Group 1, Census Tract 4814, Fairfax County, Virginia",36.9,34.0,40.1
1500000US510594814002,510594814002,"Block Group 2, Census Tract 4814, Fairfax County, Virginia",46.6,46.3,46.9
1500000US510594814003,510594814003,"Block Group 3, Census Tract 4814, Fairfax County, Virginia",45.6,44.1,46.4
1500000US510594815001,510594815001,"Block Group 1, Census Tract 4815, Fairfax County, Virginia",46.7,46.6,46.8
1500000US510594816001,510594816001,"Block Group 1, Census Tract 4816, Fairfax County, Virginia",42.6,43.1,42.1
1500000US510594816002,510594816002,"Block Group 2, Census Tract 4816, Fairfax County, Virginia",43.7,44.2,43.1
1500000US510594817001,510594817001,"Block Group 1, Census Tract 4817, Fairfax County, Virginia",41.3,41.7,40.9
1500000US510594817002,510594817002,"Block Group 2, Census Tract 4817, Fairfax County, Virginia",38.3,38.2,38.5
1500000US510594817003,510594817003,"Block Group 3, Census Tract 4817, Fairfax County, Virginia",42.0,42.3,41.7
1500000US510594817004,510594817004,"Block Group 4, Census Tract 4817, Fairfax County, Virginia",34.4,34.5,34.4
1500000US510594817005,510594817005,"Block Group 5, Census Tract 4817, Fairfax County, Virginia",28.2,28.5,27.9
1500000US510594819001,510594819001,"Block Group 1, Census Tract 4819, Fairfax County, Virginia",32.6,30.5,34.6
1500000US510594819002,510594819002,"Block Group 2, Census Tract 4819, Fairfax County, Virginia",37.4,37.2,37.5
1500000US510594819003,510594819003,"Block Group 3, Census Tract 4819, Fairfax County, Virginia",39.0,39.0,38.9
1500000US510594820001,510594820001,"Block Group 1, Census Tract 4820, Fairfax County, Virginia",34.9,34.8,35.1
1500000US510594820002,510594820002,"Block Group 2, Census Tract 4820, Fairfax County, Virginia",37.1,36.0,38.3
1500000US510594820003,510594820003,"Block Group 3, Census Tract 4820, Fairfax County, Virginia",42.7,42.5,42.8
1500000US510594820004,510594820004,"Block Group 4, Census Tract 4820, Fairfax County, Virginia",36.5,36.6,36.5
1500000US510594820005,510594820005,"Block Group 5, Census Tract 4820, Fairfax County, Virginia",40.9,40.7,41.0
1500000US510594821001,510594821001,"Block Group 1, Census Tract 4821, Fairfax County, Virginia",30.3,29.6,31.2
1500000US510594821002,510594821002,"Block Group 2, Census Tract 4821, Fairfax County, Virginia",42.4,41.0,43.9
1500000US510594822001,510594822001,"Block Group 1, Census Tract 4822, Fairfax County, Virginia",39.5,35.6,45.3
1500000US510594822002,510594822002,"Block Group 2, Census Tract 4822, Fairfax County, Virginia",38.9,35.2,43.1
1500000US510594822003,510594822003,"Block Group 3, Census Tract 4822, Fairfax County, Virginia",30.6,29.4,32.2
1500000US510594823001,510594823001,"Block Group 1, Census Tract 4823, Fairfax County, Virginia",39.8,37.8,41.1
1500000US510594823002,510594823002,"Block Group 2, Census Tract 4823, Fairfax County, Virginia",35.0,34.1,35.8
1500000US510594823003,510594823003,"Block Group 3, Census Tract 4823, Fairfax County, Virginia",44.5,44.1,44.8
1500000US510594823004,510594823004,"Block Group 4, Census Tract 4823, Fairfax County, Virginia",29.1,29.4,28.8
1500000US510594823005,510594823005,"Block Group 5, Census Tract 4823, Fairfax County, Virginia",30.1,29.6,30.7
1500000US510594823006,510594823006,"Block Group 6, Census Tract 4823, Fairfax County, Virginia",42.2,41.3,42.6
1500000US510594824001,510594824001,"Block Group 1, Census Tract 4824, Fairfax County, Virginia",40.0,39.9,40.1
1500000US510594825001,510594825001,"Block Group 1, Census Tract 4825, Fairfax County, Virginia",36.1,34.3,36.9
1500000US510594825002,510594825002,"Block Group 2, Census Tract 4825, Fairfax County, Virginia",33.4,32.3,34.2
1500000US510594825003,510594825003,"Block Group 3, Census Tract 4825, Fairfax County, Virginia",34.1,34.1,34.2
1500000US510594825004,510594825004,"Block Group 4, Census Tract 4825, Fairfax County, Virginia",34.4,33.1,35.6
1500000US510594825005,510594825005,"Block Group 5, Census Tract 4825, Fairfax County, Virginia",34.5,34.4,34.5
1500000US510594825006,510594825006,"Block Group 6, Census Tract 4825, Fairfax County, Virginia",36.4,35.4,37.1
1500000US510594825007,510594825007,"Block Group 7, Census Tract 4825, Fairfax County, Virginia",37.9,37.3,38.3
1500000US510594825008,510594825008,"Block Group 8, Census Tract 4825, Fairfax County, Virginia",27.9,27.7,28.1
1500000US510594826001,510594826001,"Block Group 1, Census Tract 4826, Fairfax County, Virginia",35.8,35.8,35.8
1500000US510594826002,510594826002,"Block Group 2, Census Tract 4826, Fairfax County, Virginia",34.4,33.0,35.1
1500000US510594826003,510594826003,"Block Group 3, Census Tract 4826, Fairfax County, Virginia",33.3,33.0,33.7
1500000US510594826004,510594826004,"Block Group 4, Census Tract 4826, Fairfax County, Virginia",36.5,36.2,36.7
1500000US510594826005,510594826005,"Block Group 5, Census Tract 4826, Fairfax County, Virginia",35.6,34.9,36.4
1500000US510594901001,510594901001,"Block Group 1, Census Tract 4901, Fairfax County, Virginia",34.3,32.2,36.8
1500000US510594901002,510594901002,"Block Group 2, Census Tract 4901, Fairfax County, Virginia",32.3,32.0,32.6
1500000US510594901003,510594901003,"Block Group 3, Census Tract 4901, Fairfax County, Virginia",34.5,33.4,36.0
1500000US510594901004,510594901004,"Block Group 4, Census Tract 4901, Fairfax County, Virginia",35.8,34.4,36.8
1500000US510594901005,510594901005,"Block Group 5, Census Tract 4901, Fairfax County, Virginia",35.5,34.5,36.1
1500000US510594901006,510594901006,"Block Group 6, Census Tract 4901, Fairfax County, Virginia",34.2,33.1,35.0
1500000US510594905001,510594905001,"Block Group 1, Census Tract 4905, Fairfax County, Virginia",29.1,29.5,28.6
1500000US510594905002,510594905002,"Block Group 2, Census Tract 4905, Fairfax County, Virginia",36.5,36.4,36.7
1500000US510594905003,510594905003,"Block Group 3, Census Tract 4905, Fairfax County, Virginia",38.7,40.3,37.2
1500000US510594905004,510594905004,"Block Group 4, Census Tract 4905, Fairfax County, Virginia",40.9,40.0,41.6
1500000US510594909001,510594909001,"Block Group 1, Census Tract 4909, Fairfax County, Virginia",37.3,37.0,38.5
1500000US510594910001,510594910001,"Block Group 1, Census Tract 4910, Fairfax County, Virginia",36.7,37.3,36.2
1500000US510594911001,510594911001,"Block Group 1, Census Tract 4911, Fairfax County, Virginia",35.3,35.3,35.3
1500000US510594911002,510594911002,"Block Group 2, Census Tract 4911, Fairfax County, Virginia",37.8,37.5,38.1
1500000US510594911003,510594911003,"Block Group 3, Census Tract 4911, Fairfax County, Virginia",34.4,34.4,34.4
1500000US510594911004,510594911004,"Block Group 4, Census Tract 4911, Fairfax County, Virginia",31.6,31.5,31.7
1500000US510594911005,510594911005,"Block Group 5, Census Tract 4911, Fairfax County, Virginia",30.2,29.4,31.1
1500000US510594911006,510594911006,"Block Group 6, Census Tract 4911, Fairfax County, Virginia",31.2,30.2,32.1
1500000US510594912001,510594912001,"Block Group 1, Census Tract 4912, Fairfax County, Virginia",31.5,31.0,31.9
1500000US510594912002,510594912002,"Block Group 2, Census Tract 4912, Fairfax County, Virginia",33.4,31.8,34.5
1500000US510594912003,510594912003,"Block Group 3, Census Tract 4912, Fairfax County, Virginia",29.1,29.3,28.9
1500000US510594912004,510594912004,"Block Group 4, Census Tract 4912, Fairfax County, Virginia",28.8,29.5,28.2
1500000US510594913001,510594913001,"Block Group 1, Census Tract 4913, Fairfax County, Virginia",30.3,29.3,31.2
1500000US510594913002,510594913002,"Block Group 2, Census Tract 4913, Fairfax County, Virginia",29.6,29.9,29.4
1500000US510594913003,510594913003,"Block Group 3, Census Tract 4913, Fairfax County, Virginia",32.5,32.0,33.0
1500000US510594913004,510594913004,"Block Group 4, Census Tract 4913, Fairfax County, Virginia",32.8,32.3,33.2
1500000US510594913005,510594913005,"Block Group 5, Census Tract 4913, Fairfax County, Virginia",29.5,30.0,29.2
1500000US510594913006,510594913006,"Block Group 6, Census Tract 4913, Fairfax County, Virginia",29.9,29.9,29.9
1500000US510594914001,510594914001,"Block Group 1, Census Tract 4914, Fairfax County, Virginia",30.2,29.8,30.5
1500000US510594914002,510594914002,"Block Group 2, Census Tract 4914, Fairfax County, Virginia",33.0,31.2,33.9
1500000US510594914003,510594914003,"Block Group 3, Census Tract 4914, Fairfax County, Virginia",31.6,30.1,32.9
1500000US510594914004,510594914004,"Block Group 4, Census Tract 4914, Fairfax County, Virginia",30.5,30.3,30.6
1500000US510594914005,510594914005,"Block Group 5, Census Tract 4914, Fairfax County, Virginia",34.7,34.9,34.6
1500000US510594914006,510594914006,"Block Group 6, Census Tract 4914, Fairfax County, Virginia",31.6,31.0,32.0
1500000US510594914007,510594914007,"Block Group 7, Census Tract 4914, Fairfax County, Virginia",36.7,37.0,36.5
1500000US510594914008,510594914008,"Block Group 8, Census Tract 4914, Fairfax County, Virginia",36.0,35.4,36.3
1500000US510594915001,510594915001,"Block Group 1, Census Tract 4915, Fairfax County, Virginia",38.7,38.3,38.9
1500000US510594915002,510594915002,"Block Group 2, Census Tract 4915, Fairfax County, Virginia",35.2,35.1,35.5
1500000US510594915003,510594915003,"Block Group 3, Census Tract 4915, Fairfax County, Virginia",35.8,35.8,35.8
1500000US510594915004,510594915004,"Block Group 4, Census Tract 4915, Fairfax County, Virginia",33.4,32.9,33.7
1500000US510594916001,510594916001,"Block Group 1, Census Tract 4916, Fairfax County, Virginia",29.5,29.1,30.0
1500000US510594916002,510594916002,"Block Group 2, Census Tract 4916, Fairfax County, Virginia",33.2,31.9,34.5
1500000US510594916003,510594916003,"Block Group 3, Census Tract 4916, Fairfax County, Virginia",36.2,34.7,37.3
1500000US510594916004,510594916004,"Block Group 4, Census Tract 4916, Fairfax County, Virginia",32.8,33.2,32.2
1500000US510594917001,510594917001,"Block Group 1, Census Tract 4917, Fairfax County, Virginia",32.2,31.6,32.8
1500000US510594917002,510594917002,"Block Group 2, Census Tract 4917, Fairfax County, Virginia",31.2,30.9,31.6
1500000US510594917003,510594917003,"Block Group 3, Census Tract 4917, Fairfax County, Virginia",28.0,28.6,27.2
1500000US510594917004,510594917004,"Block Group 4, Census Tract 4917, Fairfax County, Virginia",32.8,32.5,33.0
1500000US510594917005,510594917005,"Block Group 5, Census Tract 4917, Fairfax County, Virginia",31.3,31.5,31.2
1500000US510594918001,510594918001,"Block Group 1, Census Tract 4918, Fairfax County, Virginia",30.2,30.2,30.2
1500000US510594918002,510594918002,"Block Group 2, Census Tract 4918, Fairfax County, Virginia",35.6,34.9,36.4
1500000US510594918003,510594918003,"Block Group 3, Census Tract 4918, Fairfax County, Virginia",40.0,38.7,40.9
1500000US510594918004,510594918004,"Block Group 4, Census Tract 4918, Fairfax County, Virginia",35.2,35.0,35.4
1500000US510594918005,510594918005,"Block Group 5, Census Tract 4918, Fairfax County, Virginia",31.5,31.6,31.4
1500000US510594919001,510594919001,"Block Group 1, Census Tract 4919, Fairfax County, Virginia",40.3,40.9,39.6
1500000US510594919002,510594919002,"Block Group 2, Census Tract 4919, Fairfax County, Virginia",43.7,43.5,43.8
1500000US510594920001,510594920001,"Block Group 1, Census Tract 4920, Fairfax County, Virginia",42.7,41.8,43.6
1500000US510594920002,510594920002,"Block Group 2, Census Tract 4920, Fairfax County, Virginia",42.0,41.9,42.0
1500000US510594920003,510594920003,"Block Group 3, Census Tract 4920, Fairfax County, Virginia",45.2,45.5,44.8
1500000US510594921001,510594921001,"Block Group 1, Census Tract 4921, Fairfax County, Virginia",45.4,45.8,45.1
1500000US510594921002,510594921002,"Block Group 2, Census Tract 4921, Fairfax County, Virginia",43.4,42.4,43.9
1500000US510594921003,510594921003,"Block Group 3, Census Tract 4921, Fairfax County, Virginia",42.2,41.6,42.8
1500000US510594921004,510594921004,"Block Group 4, Census Tract 4921, Fairfax County, Virginia",43.1,44.0,42.4
1500000US510594921005,510594921005,"Block Group 5, Census Tract 4921, Fairfax County, Virginia",45.2,45.5,44.8
1500000US510594922001,510594922001,"Block Group 1, Census Tract 4922, Fairfax County, Virginia",46.1,46.5,45.9
1500000US510594922002,510594922002,"Block Group 2, Census Tract 4922, Fairfax County, Virginia",43.3,44.9,42.1
1500000US510594922003,510594922003,"Block Group 3, Census Tract 4922, Fairfax County, Virginia",37.3,37.8,37.0
1500000US510594922004,510594922004,"Block Group 4, Census Tract 4922, Fairfax County, Virginia",42.5,44.0,41.5
1500000US510594922005,510594922005,"Block Group 5, Census Tract 4922, Fairfax County, Virginia",37.3,38.1,36.5
1500000US510594922006,510594922006,"Block Group 6, Census Tract 4922, Fairfax County, Virginia",38.0,38.2,37.9
1500000US510594922007,510594922007,"Block Group 7, Census Tract 4922, Fairfax County, Virginia",36.7,35.5,37.5
1500000US510594923001,510594923001,"Block Group 1, Census Tract 4923, Fairfax County, Virginia",38.4,38.4,38.4
1500000US510594923002,510594923002,"Block Group 2, Census Tract 4923, Fairfax County, Virginia",32.2,31.5,32.7
1500000US510594924001,510594924001,"Block Group 1, Census Tract 4924, Fairfax County, Virginia",31.4,30.9,31.9
1500000US510619901001,510619901001,"Block Group 1, Census Tract 9901, Fauquier County, Virginia",41.2,41.6,40.3
1500000US510619901002,510619901002,"Block Group 2, Census Tract 9901, Fauquier County, Virginia",41.4,41.1,41.7
1500000US510619901003,510619901003,"Block Group 3, Census Tract 9901, Fauquier County, Virginia",42.7,43.0,42.3
1500000US510619902011,510619902011,"Block Group 1, Census Tract 9902.01, Fauquier County, Virginia",40.7,40.3,41.1
1500000US510619902012,510619902012,"Block Group 2, Census Tract 9902.01, Fauquier County, Virginia",40.3,40.1,40.6
1500000US510619902013,510619902013,"Block Group 3, Census Tract 9902.01, Fauquier County, Virginia",43.4,42.9,43.8
1500000US510619902021,510619902021,"Block Group 1, Census Tract 9902.02, Fauquier County, Virginia",43.7,43.6,43.7
1500000US510619902022,510619902022,"Block Group 2, Census Tract 9902.02, Fauquier County, Virginia",40.5,39.8,42.1
1500000US510619902023,510619902023,"Block Group 3, Census Tract 9902.02, Fauquier County, Virginia",38.0,38.2,37.7
1500000US510619903011,510619903011,"Block Group 1, Census Tract 9903.01, Fauquier County, Virginia",39.5,39.9,39.1
1500000US510619903012,510619903012,"Block Group 2, Census Tract 9903.01, Fauquier County, Virginia",38.2,36.9,39.4
1500000US510619903021,510619903021,"Block Group 1, Census Tract 9903.02, Fauquier County, Virginia",42.3,40.0,45.4
1500000US510619903022,510619903022,"Block Group 2, Census Tract 9903.02, Fauquier County, Virginia",40.6,39.0,42.3
1500000US510619903023,510619903023,"Block Group 3, Census Tract 9903.02, Fauquier County, Virginia",38.2,36.6,39.6
1500000US510619903024,510619903024,"Block Group 4, Census Tract 9903.02, Fauquier County, Virginia",36.0,31.8,39.2
1500000US510619904011,510619904011,"Block Group 1, Census Tract 9904.01, Fauquier County, Virginia",36.0,35.8,36.1
1500000US510619904012,510619904012,"Block Group 2, Census Tract 9904.01, Fauquier County, Virginia",38.4,37.7,39.2
1500000US510619904021,510619904021,"Block Group 1, Census Tract 9904.02, Fauquier County, Virginia",38.3,37.8,38.8
1500000US510619904022,510619904022,"Block Group 2, Census Tract 9904.02, Fauquier County, Virginia",37.0,37.1,36.9
1500000US510619904031,510619904031,"Block Group 1, Census Tract 9904.03, Fauquier County, Virginia",39.2,38.8,39.5
1500000US510619904032,510619904032,"Block Group 2, Census Tract 9904.03, Fauquier County, Virginia",35.1,33.4,36.4
1500000US510619907011,510619907011,"Block Group 1, Census Tract 9907.01, Fauquier County, Virginia",38.2,38.1,38.3
1500000US510619907012,510619907012,"Block Group 2, Census Tract 9907.01, Fauquier County, Virginia",36.1,35.8,36.2
1500000US510619907021,510619907021,"Block Group 1, Census Tract 9907.02, Fauquier County, Virginia",30.7,31.1,30.2
1500000US510619907022,510619907022,"Block Group 2, Census Tract 9907.02, Fauquier County, Virginia",35.6,35.4,35.8
1500000US510619907023,510619907023,"Block Group 3, Census Tract 9907.02, Fauquier County, Virginia",34.5,34.5,34.5
1500000US510639901001,510639901001,"Block Group 1, Census Tract 9901, Floyd County, Virginia",40.8,40.2,42.0
1500000US510639901002,510639901002,"Block Group 2, Census Tract 9901, Floyd County, Virginia",37.2,36.5,37.8
1500000US510639901003,510639901003,"Block Group 3, Census Tract 9901, Floyd County, Virginia",39.7,38.7,40.9
1500000US510639901004,510639901004,"Block Group 4, Census Tract 9901, Floyd County, Virginia",41.6,40.1,43.0
1500000US510639901005,510639901005,"Block Group 5, Census Tract 9901, Floyd County, Virginia",42.1,39.0,45.2
1500000US510639901006,510639901006,"Block Group 6, Census Tract 9901, Floyd County, Virginia",38.6,39.2,38.0
1500000US510639901007,510639901007,"Block Group 7, Census Tract 9901, Floyd County, Virginia",43.4,39.9,46.3
1500000US510639902001,510639902001,"Block Group 1, Census Tract 9902, Floyd County, Virginia",43.8,44.1,43.5
1500000US510639902002,510639902002,"Block Group 2, Census Tract 9902, Floyd County, Virginia",39.5,38.1,40.8
1500000US510639902003,510639902003,"Block Group 3, Census Tract 9902, Floyd County, Virginia",36.9,36.1,38.3
1500000US510639902004,510639902004,"Block Group 4, Census Tract 9902, Floyd County, Virginia",42.8,42.0,44.5
1500000US510639902005,510639902005,"Block Group 5, Census Tract 9902, Floyd County, Virginia",41.9,39.2,43.3
1500000US510639902006,510639902006,"Block Group 6, Census Tract 9902, Floyd County, Virginia",44.0,43.1,45.0
1500000US510650201001,510650201001,"Block Group 1, Census Tract 201, Fluvanna County, Virginia",36.2,36.7,35.9
1500000US510650201002,510650201002,"Block Group 2, Census Tract 201, Fluvanna County, Virginia",36.2,36.1,36.4
1500000US510650201003,510650201003,"Block Group 3, Census Tract 201, Fluvanna County, Virginia",41.3,40.8,41.9
1500000US510650202001,510650202001,"Block Group 1, Census Tract 202, Fluvanna County, Virginia",37.1,37.2,37.0
1500000US510650202002,510650202002,"Block Group 2, Census Tract 202, Fluvanna County, Virginia",40.9,42.3,40.3
1500000US510650202003,510650202003,"Block Group 3, Census Tract 202, Fluvanna County, Virginia",39.2,37.3,40.7
1500000US510650202004,510650202004,"Block Group 4, Census Tract 202, Fluvanna County, Virginia",44.4,43.9,45.1
1500000US510650203001,510650203001,"Block Group 1, Census Tract 203, Fluvanna County, Virginia",36.9,35.5,38.5
1500000US510650203002,510650203002,"Block Group 2, Census Tract 203, Fluvanna County, Virginia",34.4,33.1,35.1
1500000US510650203003,510650203003,"Block Group 3, Census Tract 203, Fluvanna County, Virginia",41.6,41.3,42.0
1500000US510670201001,510670201001,"Block Group 1, Census Tract 201, Franklin County, Virginia",53.1,53.3,52.8
1500000US510670201002,510670201002,"Block Group 2, Census Tract 201, Franklin County, Virginia",42.7,43.3,42.0
1500000US510670201003,510670201003,"Block Group 3, Census Tract 201, Franklin County, Virginia",47.1,47.2,46.9
1500000US510670202001,510670202001,"Block Group 1, Census Tract 202, Franklin County, Virginia",37.1,36.1,37.5
1500000US510670202002,510670202002,"Block Group 2, Census Tract 202, Franklin County, Virginia",39.8,39.7,39.9
1500000US510670202003,510670202003,"Block Group 3, Census Tract 202, Franklin County, Virginia",34.9,34.5,35.4
1500000US510670203001,510670203001,"Block Group 1, Census Tract 203, Franklin County, Virginia",41.1,40.7,41.4
1500000US510670203002,510670203002,"Block Group 2, Census Tract 203, Franklin County, Virginia",41.0,40.9,41.1
1500000US510670204001,510670204001,"Block Group 1, Census Tract 204, Franklin County, Virginia",40.4,39.2,41.5
1500000US510670204002,510670204002,"Block Group 2, Census Tract 204, Franklin County, Virginia",37.8,36.4,39.3
1500000US510670204003,510670204003,"Block Group 3, Census Tract 204, Franklin County, Virginia",43.8,44.0,43.6
1500000US510670205001,510670205001,"Block Group 1, Census Tract 205, Franklin County, Virginia",40.0,39.5,40.4
1500000US510670205002,510670205002,"Block Group 2, Census Tract 205, Franklin County, Virginia",39.0,39.2,38.8
1500000US510670205003,510670205003,"Block Group 3, Census Tract 205, Franklin County, Virginia",38.6,38.1,39.1
1500000US510670205004,510670205004,"Block Group 4, Census Tract 205, Franklin County, Virginia",38.9,39.1,38.8
1500000US510670206001,510670206001,"Block Group 1, Census Tract 206, Franklin County, Virginia",22.1,21.9,22.6
1500000US510670206002,510670206002,"Block Group 2, Census Tract 206, Franklin County, Virginia",40.6,39.7,41.2
